"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100457-3748","","Поликлиника","","55.814756","37.713204","","","0","","","0","",""
"100457-3749","","Поликлиника","","55.815387","37.713259","","","0","","","0","",""
"100457-3750","","Игральная ул.","","55.817806","37.715231","","","0","","","0","",""
"100457-3751","","1-й пр. Подбельского","","55.819965","37.718833","","","0","","","0","",""
"100457-3752","","Ивантеевская ул.","","55.81898","37.720647","","","0","","","0","",""
"100457-3756","","Южный речной вокзал","","55.692017","37.666344","","","0","","","0","",""
"100457-3758","","Велозаводский рынок","","55.711507","37.666096","","","0","","","0","",""
"100457-3759","","Улица Ленинская Слобода","","55.713119","37.663653","","","0","","","0","",""
"100457-3636","","15-я Парковая улица","","55.793677","37.81964","","","0","","","0","",""
"100457-3637","","13-я Парковая ул.","","55.793566","37.812962","","","0","","","0","",""
"100457-3638","","7-я Парковая улица","","55.793284","37.794312","","","0","","","0","",""
"100457-866","","Пляж «Динамо»","","55.835221","37.484003","","","0","","","0","",""
"100457-3639","","5-я Парковая улица","","55.793096","37.788826","","","0","","","0","",""
"100457-3640","","3-я Парковая ул.","","55.792995","37.783517","","","0","","","0","",""
"100457-3628","","Измайловская пл.","","55.791348","37.775345","","","0","","","0","",""
"100457-3629","","3-я Парковая улица","","55.792652","37.782536","","","0","","","0","",""
"100457-3923","","Монтажная ул.","","55.82481","37.758771","","","0","","","0","",""
"100457-3924","","Консультативно-диагностический центр","","55.823019","37.755327","","","0","","","0","",""
"100457-3925","","Тагильская ул.","","55.820723","37.750891","","","0","","","0","",""
"100457-3926","","Плодоовощной комбинат","","55.817509","37.743237","","","0","","","0","",""
"100457-3927","","9-я ул. Соколиной Горы","","55.769629","37.72823","","","0","","","0","",""
"100457-3928","","5-я ул. Соколиной Горы","","55.762458","37.734785","","","0","","","0","",""
"100457-3929","","3-я улица Соколиной Горы","","55.760925","37.736903","","","0","","","0","",""
"100457-3930","","Гаражная улица","","55.757339","37.739952","","","0","","","0","",""
"100457-3932","","Метро «Шоссе Энтузиастов»","","55.758558","37.752536","","","0","","","0","",""
"100457-3933","","Улица Плеханова","","55.759452","37.756602","","","0","","","0","",""
"100457-1002907","","Улица Марьинский Парк, 7","","55.65736","37.778213","","","0","","","0","",""
"100457-3937","","К/т «Слава»","","55.762711","37.773342","","","0","","","0","",""
"100457-3938","","Улица Плеханова","","55.759355","37.756676","","","0","","","0","",""
"100457-3939","","Метро «Шоссе Энтузиастов»","","55.758659","37.752185","","","0","","","0","",""
"100457-3803","","Метро «Нагатинский Затон»","","55.684477","37.705303","","","0","","","0","",""
"100457-3804","","Чертановская улица, 53","","55.602463","37.589452","","","0","","","0","",""
"100457-3805","","Чертановская ул., 28","","55.61949","37.593945","","","0","","","0","",""
"100457-3806","","Чертановская ул., 28","","55.619712","37.593758","","","0","","","0","",""
"100457-3807","","Чертановская улица, 53","","55.602545","37.589292","","","0","","","0","",""
"100457-3810","","Поликлиника","","55.677893","37.685555","","","0","","","0","",""
"100457-2725","","Чертаново Южное","","55.596439","37.587624","","","0","","","0","",""
"100457-3814","","Ул. Лобанова","","55.703393","37.661235","","","0","","","0","",""
"100457-3816","","Улица Лобанова","","55.703134","37.662248","","","0","","","0","",""
"100457-3818","","Поликлиника","","55.678437","37.685544","","","0","","","0","",""
"100457-3832","","Ул. Короленко - Социальный Университет","","55.793812","37.693201","","","0","","","0","",""
"100457-3833","","Метро «Сокольники»","","55.78952","37.680119","","","0","","","0","",""
"100457-3834","","3-я Рыбинская улица","","55.792223","37.659045","","","0","","","0","",""
"100457-3822","","Центр детского творчества «Виктория»","","55.588987","37.610707","","","0","","","0","",""
"100457-3835","","МЦД Рижская","","55.793038","37.638753","","","0","","","0","",""
"100457-3823","","5-й пр. Подбельского","","55.816407","37.725296","","","0","","","0","",""
"100457-3824","","Бульв. Марш. Рокоссовского, 22","","55.814007","37.721436","","","0","","","0","",""
"100457-3836","","Сокольнический Вал, 2","","55.793267","37.655513","","","0","","","0","",""
"100457-3825","","Бойцовая улица, 17","","55.811814","37.718598","","","0","","","0","",""
"100457-3837","","Поперечный просек","","55.792008","37.661447","","","0","","","0","",""
"100457-3826","","4-я Гражданская ул.","","55.807556","37.719572","","","0","","","0","",""
"100457-3842","","Мосгорсуд","","55.802631","37.704425","","","0","","","0","",""
"100457-3827","","Зельев переулок","","55.805288","37.716546","","","0","","","0","",""
"100457-3843","","Ул. Алымова","","55.804365","37.712209","","","0","","","0","",""
"100457-3828","","Мосгорсуд","","55.802702","37.703706","","","0","","","0","",""
"100457-3844","","Зельев пер.","","55.805493","37.718692","","","0","","","0","",""
"100457-3845","","4-я Гражданская ул.","","55.807181","37.71999","","","0","","","0","",""
"100457-3846","","Детская ул.","","55.809664","37.716345","","","0","","","0","",""
"100457-3848","","Бульв. Марш. Рокоссовского, 22","","55.812915","37.720303","","","0","","","0","",""
"100457-3849","","5-й пр. Подбельского","","55.816419","37.725762","","","0","","","0","",""
"100457-3850","","Преображенский рынок","","55.792404","37.714623","","","0","","","0","",""
"100457-3788","","Шарикоподшипниковская улица","","55.723678","37.664171","","","0","","","0","",""
"100457-3789","","Ул. Гвоздева","","55.735649","37.656667","","","0","","","0","",""
"100457-3792","","Метро «Таганская»","","55.739085","37.653313","","","0","","","0","",""
"100457-3793","","Ул. Гвоздева","","55.735526","37.656141","","","0","","","0","",""
"100457-3854","","Кирпичная ул.","","55.777516","37.721049","","","0","","","0","",""
"100457-3855","","Вольная ул.","","55.774833","37.723506","","","0","","","0","",""
"100457-3856","","10-я ул. Соколиной Горы","","55.772121","37.725984","","","0","","","0","",""
"100457-3857","","9-я улица Соколиной Горы","","55.769729","37.728146","","","0","","","0","",""
"100457-3858","","8-я ул. Соколиной Горы","","55.767083","37.730511","","","0","","","0","",""
"100457-3859","","Ул. Бориса Жигуленкова","","55.767458","37.737466","","","0","","","0","",""
"100457-3860","","Больница Соколиной Горы","","55.769834","37.742453","","","0","","","0","",""
"100457-3862","","Ул. Бориса Жигуленкова, 27","","55.765234","37.739201","","","0","","","0","",""
"100457-3863","","5-я улица Соколиной Горы","","55.762887","37.735103","","","0","","","0","",""
"100457-3864","","8-я улица Соколиной Горы","","55.767932","37.730454","","","0","","","0","",""
"100457-3865","","9-я ул. Соколиной Горы","","55.770586","37.728072","","","0","","","0","",""
"100457-3866","","10-я ул. Соколиной Горы","","55.772856","37.725981","","","0","","","0","",""
"100457-3867","","Вольная ул.","","55.775216","37.723799","","","0","","","0","",""
"100457-3868","","Кирпичная улица","","55.777632","37.721612","","","0","","","0","",""
"100457-3869","","Б. Семеновская ул.","","55.78078","37.715706","","","0","","","0","",""
